id,message,created_time,permalink_url,post_impressions
720312071435191_569687135867047,"Timetable is here for NYD.

With xmas wrapped up, anticipation is peaking for our new year’s kickoff. In 5 days we ignite the flame of 2025 with these vibe engineers guiding us from warm dubby grooves to spiralling techno, and tripped-out psytech to breakbeats & jungle. Syncing our bodies and minds in motion, we’ll shake off the old and welcome the new in our natural dancefloor habitat.

We can’t wait to reunite with you all. See you inside 🎋🖤",2024-12-27T12:22:48+0000,https://www.facebook.com/583374137831680/posts/569687135867047,0
720312071435191_554276404074787,"As we slide into December, the countdown has started to our next dancefloor assembly in exactly 4 weeks! Your enthusiasm is matching ours, with less than 100 tickets left until Ratherlost NYD is completely sold out.

Kind warning to be quick if you want to join the steamy kickstart of 2025 ♨

See you all soon 💜",2024-12-04T12:41:04+0000,https://www.facebook.com/583374137831680/posts/554276404074787,0
720312071435191_553536924148735,"We’re glad to share the full recording of Vardae at Ratherlost 24-hour edition in Lofi last summer. The French organizer of the Ouroboros festival went all-out for the closing, spinning a relentless vortex of breaks, techno, dubstep, and jungle woven together in a tribalistic climax of sound and energy 🌪️

Take the portal back to the Colorfloor through Ratherlost’s Soundcloud channel 🕳️",2024-12-03T12:24:32+0000,https://www.facebook.com/583374137831680/posts/553536924148735,0
720312071435191_531670516335376,"The public presale is now live for Ratherlost NYD 🐉 https://eventix.shop/67tj2t3c 

In the community round, over half of all tickets have already been sold. So we advise to get yours quickly if you want to join our steamy New Year’s celebration ♨

We can’t wait to rendez-vous on the dancefloor in 9 weeks!",2024-11-01T14:35:30+0000,https://www.facebook.com/583374137831680/posts/531670516335376,0
720312071435191_529514293217665,"On Saturday, November 23, Ratherlost proudly co-presents ZERØ BPM - an introspective journey within the stunning architecture of De Thomaskerk, Amsterdam 🧘⛪

A unique 18-hour meditation experience that combines enchanting ambient music, visual artistry, and spiritual guidance by monk Bruno Sitton.

In a time of constant connectivity and sensory overload, ZERØ BPM offers a sacred space to slow down our heart rates and soothe the soul. Inviting you to sit or lay down, close your eyes and connect with your subconscious in a place of worship, guided by music from artists that you know from the club.

Ratherlost curates the concluding night session (21:00 - 01:30) with three exceptional ambient sets by JEANS, Mirella Kroes and Woody92.

Join us for this dancefloor-detour. No phones, no talking. Just presence in the music. Tea will be served instead of alcohol, and cushions will be provided for your comfort.

Tickets for the Ratherlost session available via the link below. You may enter and leave between sets, and are welcome to stay for multiple performances. https://bit.ly/tickets-zerobpm",2024-10-29T13:13:31+0000,https://www.facebook.com/583374137831680/posts/529514293217665,0
720312071435191_1750048042429620,Up next: Ratherlost - New Year's Day,2024-10-24T12:47:31+0000,https://www.facebook.com/583374137831680/posts/1750048042429620?substory_index=1750048042429620,0
720312071435191_907558814136737,,2024-10-24T12:45:52+0000,https://www.facebook.com/events/907558814136737/,0
720312071435191_525918900243871,"Still on cloud nine from the electric Coda ADE closing, we are excited to announce our next communal gathering on January 1st: New Year’s Day! By good tradition, we will kickstart the year together in a steamy 19-hour dancefloor escapade in Lofi’s Club & Colorfloor 🌪⚡

Igniting the flame of 2025 with a mouthwatering lineup of vibe engineers guiding us through realms of warm dubby grooves to spiralling techno, and tripped-out psytech to breakbeats & jungle. Syncing our bodies and souls in motion to get into that collective state of getting lost and finding meaning on the dancefloor.

If you have ever joined our events, please check your mail (or spamfolder) 😉

You can also register for the presale via the link in story and bio!
Everyone who registers will receive an email invitation on Tuesday, October 29th.

Still afterbuzzing from last Sunday, we already can’t wait to reunite with you all. See you in 10 weeks!

Wednesday, 01/01 | 14:00 - 09:00
Lofi, Basisweg 63, Amsterdam

Artwork by Maarten Huizing",2024-10-24T12:30:14+0000,https://www.facebook.com/583374137831680/posts/525918900243871,0
720312071435191_521067770728984,"CODA - House Rules & Final Info 🎭

When entering Lofi on Sunday, you agree to the following house rules, aimed at facilitating everyone's joy, freedom, and safety.

FINAL INFO
- Opening hours are from 14:00 till 08:00.
- Entrance (both guest list and tickets) will be possible until 06:00.
- Having a ticket does not guarantee admission. The door host has the right to decline ticketholders that are not familiar with the vibe and values of this event.
- CODA is completely sold out. There might be 1-out-1-in door sale later on during the event if capacity allows it. Keep an eye on our socials.
- If you have an Early Admission ticket, make sure to arrive before 16:00. If you are late, you’ll be asked to cover the difference with the General Admission price.
- If you have a Late Admission ticket, it’s not possible to come earlier.
- Big and small lockers are available for rent by scanning the QR code at the entrance.
- Lofi is a pin-only club. Cash payments are not accepted at the door, bar, and food.
- A selection of warm (vegetarian) food, snacks, and fruits is available between 16:00 and 04:00.
- This event has a NO CAMERA POLICY. Phones will be stickered at the entrance. An urgent reminder to respect the vibe. Disregarding this rule will result in removal from the event.
- CODA has a zero-tolerance policy against any form of hatred or discrimination.
- Please bring and use hearing protection. Limited earplugs are also available at the entrance.
- There are no cigarettes for sale inside. So come prepared.
- Pink Unity will be present at this event to provide information regarding safe sex and drug practices, feel free to approach them in the Courtyard with any questions.

We can't wait to welcome you for the grand finale. Together we will create something special! Enjoy the ride... ❤‍🔥",2024-10-17T17:04:00+0000,https://www.facebook.com/583374137831680/posts/521067770728984,0
720312071435191_518602624308832,,2024-10-14T10:12:42+0000,https://www.facebook.com/583374137831680/posts/518602624308832,0
720312071435191_481201471382281,"Ratherlost & PAX-ROMANA present CODA.
“The concluding section of a dance. Serving as a climax to the basic structure.”

After a year of eager anticipation, CODA returns on Sunday, October 20th. This year, we face Medusa’s gaze and surrender to the dance floor as we combine the familiar with the fresh, guiding you through an intense musical climax. Together, we’ll transform Lofi’s warehouse into a labyrinth of hedonism and transformative sounds, closing ADE in the sexiest way possible.

With CODA, our aim is to create an experience deeply rooted in the foundations of our community during the international highlight week for dance music. If you have ever purchased a ticket for one of our events - check your mail inbox (or spamfolder) 😉

If you have not received an email, you can pre-register for the remaining presale. You will receive an email update when this goes live.

PS. If you have bought a ticket for our events before, but haven’t received this mail. This means you have not opted-in for marketing updates, or unsubscribed from our newsletter.

Clarisa Kimskii | DJ Nobu | Garçon | Jane Fitz b2b Marco Shuttle | Kia b2b Reptant | Nelly | Oscar Mulero | Quelza | Serti (live) | Sybil

Be extraordinary, creative, sexified, kinky, unusual, or insane, but most of all, express your identity.

Sunday, 20/10 | 14:00 - 08:00*
Basisweg 63, Lofi Amsterdam
~~~~~~~~~~~~~~~~~~~
A ticket does not guarantee admission
~~~~~~~~~~~~~~~~~~~
No Photos, No Videos
~~~~~~~~~~~~~~~~~~~
No Discrimination, No Racism, No Sexism, No Queerphobia, No Harassment
~~~~~~~~~~~~~~~~~~~

Artwork by Maarten Huizing",2024-08-22T10:51:03+0000,https://www.facebook.com/583374137831680/posts/481201471382281,0
720312071435191_480652501437178,"Slowly landing back on earth…

For the first time we shared a full earth rotation on Lofi’s dancefloors. An adventure of ultimately 27 hours travelling through different phases, stages, sounds and energies. From the depths of night through the gentle embrace of sunlight and back into the velvet darkness.

A big salute to all you dancers for contributing your energy, and trusting in the journey. To all artists for bringing your A-game to the time of day, daring to be different. And to the incredible audiovisual and Lofi crews for powering through this marathon ❤‍🔥

Together, we’ve created a dimension of freedom, where boundaries dissolved and made way for pure presence, expression and connection. And this is what truly drives us.

This gathering has undoubtedly etched itself as one of our favorites, largely due its dynamic. From the warehouse intensity, to the sunrise euphoria. Foggy colorfloor realms to Sunday’s tribal beats, every moment was a brushstroke in our collective piece.

If there’s anything you’d like to share about your experience of the journey, positive or constructive, we’d love to hear it.

Have a sweet afterglow everyone, but keep your eyes peeled… as tomorrow we will announce the program for Coda ADE 😈",2024-08-21T14:43:01+0000,https://www.facebook.com/583374137831680/posts/480652501437178,0
720312071435191_476808735154888,"House rules & Final info for Ratherlost - 24 Hours.

PLEASE READ THE SLIDES AND INFO BELOW CAREFULLY

- Last batch of tickets are flying out now. There are still some available in presale via the link in bio. Door = more.
- Please make sure to arrive within the timeslot stated on your ticket. If you arrive later, you’ll be asked to cover a fee.
- Can’t find your ticket? Check your spam folder or https://eventix.io/search
- Opening hours are from Saturday 23:00 till Sunday 23:00. Doors close Sunday at 21:00 (tickets and guestlist).
- Leaving the event and coming back later is possible for a fee. Before leaving, make sure to get a re-entry stamp at the exit.
- Big and small lockers are available for rent by scanning the QR code at the entrance.
- Lofi is a pin-only club. Cash payments are not accepted at the venue. However, it’s possible to transfer cash onto a ‘cashcard’ at the bar.
- During the night, there will be banana’s, smoothies and mueslibars at the bar. From 06:00 the Foodcourt outside opens until the end of the event, with additional warm- and vegetarian meal options. Sunday morning, from 06:00 until 12:00 they will serve a special brunch menu.
- Please bring and use ear protection. Limited earplugs are also available at the locker area.
- There are no cigarettes for sale inside. So come prepared.
- Sunscreen’s available from a dispenser in the Courtyard. Don’t bring your own.
- It’s not allowed to bring your own food, drinks, bottles, or any liquids inside.
- Hasj & weed is allowed up to 5gr. No pre-rolled.

Last but not least: Stay safe everyone ✌🏼️ 24 hours is a blissful stretch, but a marathon is not a sprint. Take care of your health and safety. Stay hydrated. Be responsible about your alcohol and substance use. Take regular cool-down breaks and eat something every couple of hours.

We are excited to embark on this long-planned trip together. See you on the dancefloor! ❤️‍🔥",2024-08-15T18:49:42+0000,https://www.facebook.com/583374137831680/posts/476808735154888,0
720312071435191_475994428569652,"Just 3 days to go! The closing of the Courtyard and the Ratherlost - 24 Hours cycle will be in the hands of Bassiani’s powerhouse Ndrx. The Georgian club-culture activist has won hearts all over the world with his passionate peak-time DJ sets. When night falls on Sunday, he will be climaxing Ratherlost in a euphoric outburst of pure, bold techno energy 🔥

Now is the moment to get your ticket for the ride 🎟

Track: Mathys Lenne - Movement",2024-08-14T14:45:50+0000,https://www.facebook.com/583374137831680/videos/1643478582886834,0
720312071435191_475369875298774,"This weekend! Rally up for the Ratherlost - 24 Hours marathon in Lofi, Amsterdam 🥁

Weather for the Courtyard is looking perfect on Sunday, with 23°C and good old sunshine. Have you got your ticket yet?

While counting down. We’ve compiled a Soundcloud playlist with 1 selected set of each artists to get you in the zone 🔊

Track: D-Leria - Join The Tribe",2024-08-13T14:40:02+0000,https://www.facebook.com/583374137831680/videos/886922346111658,0
720312071435191_474659635369798,"A long awaited week has arrived! Countdown for Ratherlost - 24 Hours has started ⌛

The Colorfloor climax of our 24 hour journey will be in the hands of the French Vardae. A project with the ambition of breaking away from the genre barrier, to explore new sound territory around the love of psychedelic music. Get ready to be sucked into a percussive wormhole navigating through tribal, dub, tripped-out techno and drum’n’bass. Closing off the marathon in proper Ratherlost-ritual style 🌀🧙🏼‍♂

Track: Vardae - Dance With The Spirits",2024-08-12T11:36:40+0000,https://www.facebook.com/583374137831680/videos/1517226362205160,0
720312071435191_472130468956048,"Timetable is here for Ratherlost 24 hours. Next Saturday & Sunday in Lofi, Amsterdam 🌀

Presale is peaking. Don’t miss out, grab yours via the link in bio 🔗
There are different ticket types available for entry at various timeslots - all allow to stay until the end.
Leaving the event and coming back later is possible for a small fee.",2024-08-08T12:30:09+0000,https://www.facebook.com/583374137831680/posts/472130468956048,0
720312071435191_470896532412775,"Brace for impact ☄

Full line-up revealed for Ratherlost 24 Hours next weekend in all 3 areas of Lofi, Amsterdam.

Have you secured your spot? 
You can step in at different times, but of course we invite you for the full experience. Check out what suits you best via the link in bio 🔗",2024-08-06T11:20:20+0000,https://www.facebook.com/583374137831680/posts/470896532412775,0
720312071435191_470322329136862,"Rumors are true… 🔮 Saturday night of Ratherlost - 24 Hours will see a dazzling 5-hour set by the one and only DVS1. A true wizard behind the decks, blending decades of passion, skills and knowledge into deeply danceable yet mind-bending sets. Few master the art of suspense building, rhythm layering and groove creation like he does - and it’s a rare opportunity to catch him for an extended set in his natural dark warehouse habitat. Definitely not to be missed.

For the occasion, we’re tuning up the Funktion One system to crispy, bassy goodness.
Time to lock in your spot for this mental ride 🎫

Track: DVS1 - Merge",2024-08-05T12:52:43+0000,https://www.facebook.com/583374137831680/videos/472658012360545,0
720312071435191_468511615984600,"From Senegalese rhythms to Detroit's industrial pulse, Olivia Mendez's musical upbringing spans continents and genres. The vinyl archaeologist cut her teeth in London's underground, before making her mark as a music journalist and event curator in Lyon. Now Berlin-based, Olivia's sets blend deep, minimalistic techno with eclectic influences, reflecting her rich background. As co-founder of DIG Curates with Chami, she’ll bring her dedicated record bag to Ratherlost - 24 Hours for a B2B vinyl showdown with her counterpart. Driving the final stage of the event into unchartered sonic territories 

Track: Mode 1 - Platform 8 [Dust In Grooves]",2024-08-02T15:45:02+0000,https://www.facebook.com/583374137831680/posts/468511615984600,0
720312071435191_467895066046255,"August is here! The countdown has begun to Ratherlost 24 hours ⏳🎶

This time around we start at night on Aug 17 in our beloved Club & Colorfloor. We’re especially excited for that magical morning moment, transitioning from night to day, when the steaming Club doors open while the first rays peek over the horizon, and we roll outside into the Courtyard for a dubby sunrise session 🌅 As the temperature rises, we pump up the energy levels again for a blazing outdoor rave until we send off the sun together from the dancefloor.

If you want to rise fresh on Sunday and join us for the daytime sesh, we’ve got discounted ticket options just for you. You can join us around breakfast or lunch time - check out what suits you best via the link in our bio 🥐🔗 We advise to act soon though - they’re running fast.

PS. The summer gods seem to finally favour us - but in case of bad weather we move it all indoors.

See you on the dancefloor 💙",2024-08-01T15:49:37+0000,https://www.facebook.com/583374137831680/posts/467895066046255,0
720312071435191_467468952755533,"From Morocco, via France to Berlin, Chami’s rich life journey resonates through his tasteful vinyl-only DJ sets. After taking the scene by storm in recent years, he’s joined forces with Olivia Mendez to launch DIG Curated, a label born from their shared passion for wax and vision for the future. At Ratherlost - 24 Hours, these kindred spirits will demonstrate their synergy in sound and skill behind the decks. Prepare for a relentless ride of quality techno, as this duo pushes the evening energy through the roof 🌡

Track: DHÆÜR - Steps [DIG Curated]",2024-07-31T23:38:27+0000,https://www.facebook.com/583374137831680/videos/839291038337206,0
720312071435191_466098362892592,"When that Sunday evening falls during Ratherlost - 24 Hours, the Amsterdam-based Hitam will take us on a 2-hour hybrid live trip into the deep. Promising a groovy, yet murky fusion of his dancefloor material with a more experimental sound design approach.

He shared a few words with us about the unreleased music you’re hearing and his upcoming set:
“This track would be a good representation of the dynamic drive that I want to radiate throughout my live set. A deep and powerful low-end infused with organic and rhythmical textures that stimulate the senses. Tracks like these will form the base of the set, which I will blend with more percussive and moving elements from productions of other artists and my own.”

Having just launched his left-field orientated label Rhiza Semar, he’s making waves in right directions. We’re excited to hear what he has in store for us on August 18.

Less than 3 weeks to go, time me to secure your spot 🎫",2024-07-29T16:10:10+0000,https://www.facebook.com/583374137831680/videos/2806761089474112,0
720312071435191_464237099745385,"Soul sister GiGi FM returns to Ratherlost - 24 Hours for a prime summer swing 💃

In just 3 weeks, we'll be pulsating to her organic sounds in the Courtyard. From powerful techno to breaks and bassy side-quests, she brings it all to life behind the decks. While her contagious energy is sure to light up the dancefloor 🔥

August is knocking on the door - time to secure your spot!

Track: GiGi FM - Lucid Dreaming",2024-07-26T14:45:59+0000,https://www.facebook.com/583374137831680/posts/464237099745385,0
720312071435191_463607359808359,"French II will reignite the Colorfloor in the afternoon with his dark, broken and sub-heavy beats. The Tilburg DJ/producer has been on a roll recently, ripping up dancefloors at Dekmantel, Draaimolen and Wildeburg with his moody, UK-flavoured sound. At Ratherlost - 24 Hours, he'll carry the peak daytime energy back into the foggy indoors with melancholic atmospheres and brooding basslines.

Track: French II & Bastian Benjamin - Unreleased",2024-07-25T14:36:05+0000,https://www.facebook.com/583374137831680/videos/1245452610159105,0
720312071435191_462435989925496,"On Sunday August 18, .VRIL brings his signature live-set to the Lofi Courtyard 🎛⚡

The enigmatic German producer is known for crafting immersive moods & atmospheres. Operating on the crossroads of techno, electro, dub and ambient, he pursues a timeless aesthetic that continues to push the boundaries of electronic music. 

Get ready for his intense yet introspective soundscapes under the sun.

Track: Metric System - Soul 404 (.VRIL remix)",2024-07-23T16:23:55+0000,https://www.facebook.com/583374137831680/videos/1261342744856418,0
720312071435191_459867920182303,"Marco Shuttle returns to Ratherlost in the Courtyard for a matinee masterclass under the sun.

If you ask us, he's one of the finest selectors out there. His track selection is outlandish yet somehow always on point—stirring up feelings of euphoria, melancholy, and a sense of mystique. Like watching a gripping movie while compulsively shaking your hips to it. All delivered in a meticulously crafted vinyl flow.

This promises to melt bodies and brains all over the dancefloor. Make sure not to miss it!",2024-07-19T11:41:43+0000,https://www.facebook.com/583374137831680/posts/459867920182303,0
720312071435191_458688573633571,"One month until Ratherlost - 24 Hours 🌓
For the first time, we’ll share a full earth rotation on Lofi’s dancefloors.

Preps are in full swing to make this a midsummer highlight. We’ve put our best into curating a storylike musical journey, with different chapters taking us through peaks, depths, and curious corners of all 3 areas of Lofi. Your energy is the final spark that will make it come alive.

Starting August 17 at night in the smokey Club and Colorfloor, we’ll groove until the first sunrays hit the deck. Then we’ll roll outside for a steaming daytime session in the vibey Courtyard.

The summer is finally heating up, and so are ticket sales. Reserve your spot on the dancefloor and buckle up for the ride 🛝",2024-07-17T13:25:25+0000,https://www.facebook.com/583374137831680/posts/458688573633571,0
720312071435191_457505210418574,"Hailing from the resilient city of Kyiv, Ukraine, we are honored to invite Rhythm Büro founder Vera Logdanidi to open the Courtyard session with her sophisticated selections. Deep, groovy techno, that sometimes leans towards house, dub, ambient, and occasionally delves into jungle, will make for the perfect soundtrack to float into the Sunday together while the first sunrays warm our faces. Serving as a reset moment during Ratherlost - 24 Hours, while building up the pace again toward the primal energies of the afternoon.

Track: Vera Logdanidi - The Path Forward",2024-07-15T13:53:19+0000,https://www.facebook.com/583374137831680/posts/457505210418574,0
720312071435191_456331503869278,"JakoJako no longer needs introduction to Ratherlost. Her slick and suave sets have erupted in dancefloor chemistry every time she hit our decks, culminating in that unforgettable Coda closing 🔥

In 5 weeks, she will serve us dancefloor breakfast for champions at Ratherlost - 24 Hours, after an illustrious guest took us through the depths for 5 hours straight. Buckle up for a deep, pumping, and cheeky finale to the high-energy Club night before we move outdoors 🐺

Get re-groovin’ with her Ratherlost NYD set—link in the story.
Time to claim your dancefloor spot for August 17!",2024-07-13T14:44:09+0000,https://www.facebook.com/583374137831680/posts/456331503869278,0
720312071435191_455671433935285,"Over the last decade, Andy Garvey has established herself as a leading force in the Australian music landscape. From music producer to radio host, label boss of the Pure Space imprint, and co-founder of the NECTAR event collective, Andy’s influence on the vibrant Sydney underground scene is clear.

With Ratherlost - 24 Hours, as the gates to the Courtyard open for a dubby sunrise, we'll keep the hazy Colorfloor curtains closed as Andy Garvey takes us on an extraterrestrial deep dive. Climaxing the night in a fresh style balancing forward-thinking techno, bass and breaks, infused with progressive, trance, and IDM. After her closing set for Minimal Collective in DS last year, we are psyched to invite her back to Amsterdam for this special occasion.",2024-07-12T12:42:18+0000,https://www.facebook.com/583374137831680/videos/1229836471396427,0
720312071435191_454059607429801,,2024-07-09T17:59:20+0000,https://www.facebook.com/583374137831680/posts/454059607429801,0
720312071435191_450306574471771,"British-born, Berlin-based virtuoso Sam Barker has long sought to push the boundaries of electronic music – both in and outside of the club. The longtime Berghain resident’s solo releases for the Ostgut Ton imprint have explored the rhythmic functionality of pumping, twisting, and constantly evolving modular electronics. As a DJ, Barker is known to combine bass music, techno, electro, breakbeat, dub, and ambient elements into a distinctive, future-facing vision. On Saturday night at Ratherlost, he will build upon the eclectic path set by Tammo in the Colorfloor, leading us into unexpected musical directions made to feel like coming home.",2024-07-03T14:26:11+0000,https://www.facebook.com/583374137831680/videos/4029869047249410,0
720312071435191_449131434589285,"Sound researcher in the studio and chaos creator on the dancefloor, Giuseppe Scaccia embarked on his DJ journey in 2001. He gained wide recognition in the hardcore scene before moving to Berlin, where new inspirations gave birth to the D-Leria project. Quickly catching the attention of luminaries like Donato Dozzy, Neel, and Svreca, he built a defining discography on labels such as Avian, Semantica, Non Series, and Monument. This journey culminated in the development of a groundbreaking modular live set, which he will be performing live at Ratherlost - 24 Hours, fueling the beginning of our journey with a mind-bending synthesis of sound.",2024-07-01T17:03:19+0000,https://www.facebook.com/583374137831680/posts/449131434589285,0
720312071435191_440811975421231,"📯 We are stoked to finally share the full 3-hour recording of Nørbak VS Quelza at Ratherlost NYD!

These two prodigies of timeless contemporary techno really blew the roof off Lofi during that ecstatic first evening of the year 🌋

This special versus set was recorded using two separate mixers and six CDJs, creating a synergetic, ever-evolving spectacle of abyssal energy and menacing moods, all while maintaining a laser-focused dancefloor flow.

Dive right into the time machine via the Ratherlost SoundCloud channel 🌪️ 

https://on.soundcloud.com/1DWf3p8Yiff3Fkdw6",2024-06-18T13:28:13+0000,https://www.facebook.com/583374137831680/posts/440811975421231,0
720312071435191_412514224917673,"Start your weekend off right with the cosmic explorations of Human Space Machine at New Year’s Day 👾🛸 

Eyes-closed trip groovers, perfect for this drizzly day! Tune in and get ready for our upcoming 24-hour adventure on Saturday, August 17.",2024-05-03T13:08:37+0000,https://www.facebook.com/583374137831680/posts/412514224917673,0
720312071435191_408052932030469,"The ticketsale for Ratherlost - 24 Hours is live 🪇

Over 30% of tickets have already sold in presale, so we advise to get yours while you can 👌🏽
There's a range of tickets available depending on the moment you want to jump on board for the ride. We invite you to join us for the full experience from Saturday night, but you can also reinforce the dancefloor on Sunday.

Check out the options via the usual place and enjoy your weekend!

Pics taken at Ratherlost Easter by Martijn Kuyvenhoven",2024-04-26T10:38:07+0000,https://www.facebook.com/583374137831680/posts/408052932030469,0
720312071435191_403313579171071,"Still glowing from our Easter gathering, we're excited to announce the following chapter of Ratherlost. Our next dancefloor adventure marks a special one: in the heart of Summer, we will embark on a dazzling 24-hour journey through all 3 areas of Lofi. Presenting an interstellar lineup of Ratherlost favorites and fresh faces, bringing a lush variety of sounds to our urban oasis.

This time, we will start off with a nocturnal ride of techno intensity in the Club and Colorfloor, featuring a 5-hour set by one of the all-time greats (TBA in August). When the sun comes up, we move outside into the Courtyard for an electrifying daytime session. Building up the energy again from a dubby morning towards climactic evening drums, re-opening the Colorfloor in the afternoon for an eclectic escape.

If you’ve been part of our events before or pre-registered, please check your inbox (or spamfolder) for a personal invite ❤️‍🔥 The public presale starts on Thursday, April 25.

We have different tickets available depending on the moment you want to jump on board for the ride. Of course we invite you to join us for the full experience! All ticket types allow you to stay until the end at 23:00 on Sunday, with re-entry possible for a small fee.

As always. We're aiming to reach that collective state of getting lost and finding meaning on the dancefloor.",2024-04-18T11:32:37+0000,https://www.facebook.com/583374137831680/posts/403313579171071,0
720312071435191_1491192195141746,www.facebook.com/events/1089974558932232,2024-04-18T11:28:03+0000,https://www.facebook.com/583374137831680/posts/1491192195141746?substory_index=1491192195141746,0
720312071435191_1089974558932232,,2024-04-18T11:22:00+0000,https://www.facebook.com/events/1089974558932232/,0
720312071435191_395031679999261,"We want to express immense gratitude to all the artists and dancers who joined the Ratherlost Easter marathon. What an incredible ride it was! 🪐👾

From the afternoon zone-in, through the nighttime intensity, into the magical morning hours, we traversed the whole spectrum of techno—and beyond. The sets we heard were simply insane, and the energy field created together was out of this world.

Keep your eyes peeled for the announcement of next edition! 👀 It's going to be a special one 😈 

Pictures by Martijn Kuyvenhoven.",2024-04-04T16:20:58+0000,https://www.facebook.com/583374137831680/posts/395031679999261,0
720312071435191_391437840358645,"House rules & Final info for Ratherlost - Easter Sunday.

*PLEASE READ THE SLIDES AND INFO BELOW CAREFULLY*

- The last tickets are flying out now. When the presale is sold out, there won’t be doorsale.
- If you have an Early Admission ticket, make sure to arrive before 16:00. If you arrive later, you’ll be asked to cover the difference of €20 with the Regular ticket price at the door.
- Re-entry is not possible. When you leave the event, it’s not possible to come back again later.
- Lofi’s address is Basisweg 63, at walking distance from Station Sloterdijk.
- Opening hours are from 14:00 till 08:00.
- Entrance (both guest list and tickets) will be possible until 05:00.
- Big and small lockers are available for rent by scanning the QR code at the entrance.
- Lofi is a pin-only club. Cash payments are not accepted at the venue. However, it’s possible to transfer cash onto a cashcard at the bar.
- There is a selection of warm (vegetarian) food, snacks, and fruits available inside between 17:00 and 05:00.
- Please bring and use ear protection. Limited earplugs are also available at the bar.
- There are no cigarettes for sale inside. So come prepared.",2024-03-29T19:41:22+0000,https://www.facebook.com/583374137831680/posts/391437840358645,0
720312071435191_390650967103999,"The closing ceremony of Ratherlost - Easter Sunday on Monday morning will be orchestrated by the great Efdemin.
After a captivating night, when the first sunrays enter Lofi’s warehouse, the master of warm, soulful techno will be guiding us from the dark into the light. Climaxing the 10th edition of Ratherlost in an euphoric haze of dancefloor unity 😈

We can't wait to share these moments again. Now is your last chance to join the ride and secure your spot.",2024-03-28T13:50:08+0000,https://www.facebook.com/583374137831680/posts/390650967103999,0
720312071435191_389496660552763,"The timetable has arrived for the Ratherlost - Easter Sunday gathering 🍳

We’re excited to reunite with you all on Lofi’s dancefloor for 19 hours of mind-expanding music.

At this point, there are 100 spots left. When these are taken, there won’t be any doorsale - so don’t sleep on it 🙏",2024-03-26T14:21:30+0000,https://www.facebook.com/583374137831680/posts/389496660552763,0
720312071435191_387044394131323,"After 2 mind-bending closing sets at Ratherlost, the sonic sorcerer from Delft, Spekki Webu returns teaming up with Italian comrade Feral for an exhilerating live exploration of the abyss.

Following spellbinding performances at Mo:dem Festival, Positive Education, and Dekmantel, they will be opening up a portal at Ratherlost - Easter Sunday, climaxing the Colorfloor 🔮

Expect intricate, haunting, ever-evolving sound design into the unknown...

Music: Feral & Spekki Webu live at Mo:dem Festival (snippet)",2024-03-22T14:44:08+0000,https://www.facebook.com/583374137831680/videos/1099958897915090,0
720312071435191_385880907581005,"Roman sound architect Feral's deep techno spirit thrives through his passion for audio engineering, hardware experimentation and fascination for percussive instruments. A shared affinity for the shamanic calls of the tribal drum has sparked an exciting live collaboration with Dutch snakecharmer Spekki Webu. Following spellbinding performances at Mo:dem Festival, Positive Education, and Dekmantel, they will be opening up a portal at Ratherlost - Easter Sunday, climaxing the Colorfloor rabbit hole. 

Expect intricate, haunting, ever-evolving sound design into the unknown...

Music: Feral & Spekki Webu live at Mo:dem Festival (snippet)",2024-03-20T14:02:17+0000,https://www.facebook.com/583374137831680/videos/376429118685633,0
720312071435191_384748127694283,"Talismann has become a Ratherlost favorite courtesy of his peak-time energy sets, combining surgical mixing skills with an absorbing track selection. Always carving out a captivating journey, transporting the mind to otherworldy places while keeping the body firmly grounded on the dancefloor. 

In 2 weeks at Ratherlost - Easter Sunday, he will be playing a primetime slot guiding the Club floor from the depths of night into the morning. Prepare for warehouse techno reaching critical levels.",2024-03-18T14:13:34+0000,https://www.facebook.com/583374137831680/posts/384748127694283,0
720312071435191_383601911142238,"DJ MARIA. is a rising tastemaker from Japan, known for her enchanting blend of techno rhythms with psychedelic elements. Her carefuly crafted sets take the crowd on a meditative and experimental journey, creating a euphoric atmosphere wherever she performs.

The resident of Moment festival has recently impacted clubs like Bassiani, Berghain and De School and we're psyched for her to cast a spell on the Colorfloor at Ratherlost - Easter Sunday.",2024-03-16T14:05:36+0000,https://www.facebook.com/583374137831680/videos/810065497652736,0
720312071435191_382551551247274,"DJ Red, the Grand Dame of the Roman scene, is a true master of deep, driving, psychedelic techno. With decades of experience, she’s been a key figure in the development of the typical Italian techno sound through her residency at the iconic Goa club. Her manic perfection in selecting every single record and the commitment of her daily research combined with her unquestionable vinyl skills, make it impossible not to be dragged into her intense, visionary DJ sets.  
 
After having experienced her mindblowing 7h closing at Waking Life festival last year, we are psyched to invite her at Ratherlost - Easter Sunday in Lofi.",2024-03-14T16:29:36+0000,https://www.facebook.com/583374137831680/posts/382551551247274,0
720312071435191_381457314690031,"Basel-based music aficionado Garçon has steadily built his reputation as an expert in mood modulation. Combining hypnotic grooves from all corners of electronic music, he’s crafted a style firmly rooted in techno, with a singular affinity for the rhythmically dexterous landscapes that stretch beyond. The Amenthia label head will be leading us on a 3-hour voyage during in the Colorfloor during Ratherlost - Easter Sunday, promising to be both a brain training and body massage experience.",2024-03-12T15:34:11+0000,https://www.facebook.com/583374137831680/videos/803466191801490,0
